紀錄時間,分類,商品名稱,價格,商品網址
2026-03-03,食品飲料,味王 香菇肉羹湯麵 87g  10包,51,https://www.tw.coupang.com/products/%E5%91%B3%E7%8E%8B-%E9%A6%99%E8%8F%87%E8%82%89%E7%BE%B9%E6%B9%AF%E9%BA%B5-87g-222577230331905
2026-03-03,食品飲料,卡迪那 德州薯條 茄汁口味 中空造型 口感酥脆  240g  2包,60,https://www.tw.coupang.com/products/%E5%8D%A1%E8%BF%AA%E9%82%A3-%E5%BE%B7%E5%B7%9E%E8%96%AF%E6%A2%9D-%E8%8C%84%E6%B1%81%E5%8F%A3%E5%91%B3-%E4%B8%AD%E7%A9%BA%E9%80%A0%E5%9E%8B-%E5%8F%A3%E6%84%9F%E9%85%A5%E8%84%86-265678464466952
2026-03-03,食品飲料,OTOKI 不倒翁 辣起司風味拉麵 111g  4包,49,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-%E8%BE%A3%E8%B5%B7%E5%8F%B8%E9%A2%A8%E5%91%B3%E6%8B%89%E9%BA%B5-111g-151890494996484
2026-03-03,食品飲料,NONGSHIM 農心 辛拉麵 辣白醬風味 137g  5包,92,https://www.tw.coupang.com/products/NONGSHIM-%E8%BE%B2%E5%BF%83-%E8%BE%9B%E6%8B%89%E9%BA%B5-%E8%BE%A3%E7%99%BD%E9%86%AC%E9%A2%A8%E5%91%B3-137g-486328655331329
2026-03-03,食品飲料,義美 煎餅 海苔口味  231g  2盒,57,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E7%85%8E%E9%A4%85-%E6%B5%B7%E8%8B%94%E5%8F%A3%E5%91%B3-159576418664455
2026-03-03,食品飲料,味丹 味味A 排骨鷄風味乾麵 XL重量包 123g  8包,66,https://www.tw.coupang.com/products/%E5%91%B3%E4%B8%B9-%E5%91%B3%E5%91%B3A-%E6%8E%92%E9%AA%A8%E9%B7%84%E9%A2%A8%E5%91%B3%E4%B9%BE%E9%BA%B5-XL%E9%87%8D%E9%87%8F%E5%8C%85-123g-268517047746568
2026-03-03,食品飲料,Lay's 樂事 洋芋片 九州岩燒海苔  34g  12包,74,https://www.tw.coupang.com/products/Lay%27s-%E6%A8%82%E4%BA%8B-%E6%B4%8B%E8%8A%8B%E7%89%87-%E4%B9%9D%E5%B7%9E%E5%B2%A9%E7%87%92%E6%B5%B7%E8%8B%94-208000115523585
2026-03-03,食品飲料,可口美酥 鹹甜原味量販分享包  180g  2袋,67,https://www.tw.coupang.com/products/%E5%8F%AF%E5%8F%A3%E7%BE%8E%E9%85%A5-%E9%B9%B9%E7%94%9C%E5%8E%9F%E5%91%B3%E9%87%8F%E8%B2%A9%E5%88%86%E4%BA%AB%E5%8C%85-466458899365889
2026-03-03,食品飲料,華元 卡力卡力重量級 鹹蛋黃風味  320g  1罐,48,https://www.tw.coupang.com/products/%E8%8F%AF%E5%85%83-%E5%8D%A1%E5%8A%9B%E5%8D%A1%E5%8A%9B%E9%87%8D%E9%87%8F%E7%B4%9A-%E9%B9%B9%E8%9B%8B%E9%BB%83%E9%A2%A8%E5%91%B3-329792599588864
2026-03-03,食品飲料,KYODA 京田製菓 巧虎兒童高鈣餅乾 12+月 寶寶餅乾  起司  65g  2包,61,https://www.tw.coupang.com/products/KYODA-%E4%BA%AC%E7%94%B0%E8%A3%BD%E8%8F%93-%E5%B7%A7%E8%99%8E%E5%85%92%E7%AB%A5%E9%AB%98%E9%88%A3%E9%A4%85%E4%B9%BE-12%2B%E6%9C%88-%E5%AF%B6%E5%AF%B6%E9%A4%85%E4%B9%BE-420084266795010
2026-03-03,食品飲料,Asahi 朝日 十六茶 零咖啡因複方茶  530ml  24瓶,309,https://www.tw.coupang.com/products/Asahi-%E6%9C%9D%E6%97%A5-%E5%8D%81%E5%85%AD%E8%8C%B6-%E9%9B%B6%E5%92%96%E5%95%A1%E5%9B%A0%E8%A4%87%E6%96%B9%E8%8C%B6-331940578164737
2026-03-03,食品飲料,Dongwon 東遠 Yangban 兩班 海苔脆片 蝦風味  50g  2包,63,https://www.tw.coupang.com/products/Dongwon-%E6%9D%B1%E9%81%A0-Yangban-%E5%85%A9%E7%8F%AD-%E6%B5%B7%E8%8B%94%E8%84%86%E7%89%87-%E8%9D%A6%E9%A2%A8%E5%91%B3-458113706606603
2026-03-03,食品飲料,統一陽光 無加糖豆奶  250ml  24入,119,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80%E9%99%BD%E5%85%89-%E7%84%A1%E5%8A%A0%E7%B3%96%E8%B1%86%E5%A5%B6-165975517282308
2026-03-03,食品飲料,MORINAGA 森永 鹽焦糖牛奶糖 82.8g  2袋,59,https://www.tw.coupang.com/products/MORINAGA-%E6%A3%AE%E6%B0%B8-%E9%B9%BD%E7%84%A6%E7%B3%96%E7%89%9B%E5%A5%B6%E7%B3%96-82.8g-191357083680768
2026-03-03,食品飲料,久品香 蒜泥狠 豆乾 原味  350g  2罐,60,https://www.tw.coupang.com/products/%E4%B9%85%E5%93%81%E9%A6%99-%E8%92%9C%E6%B3%A5%E7%8B%A0-%E8%B1%86%E4%B9%BE-%E5%8E%9F%E5%91%B3-459249788354561
2026-03-03,食品飲料,PRINGLES 品客 洋芋片 香濃起司口味  102g  3罐,58,https://www.tw.coupang.com/products/PRINGLES-%E5%93%81%E5%AE%A2-%E6%B4%8B%E8%8A%8B%E7%89%87-%E9%A6%99%E6%BF%83%E8%B5%B7%E5%8F%B8%E5%8F%A3%E5%91%B3-410998708092929
2026-03-03,食品飲料,波蜜 一日蔬果 100%蔬果汁  250ml  18入,110,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E4%B8%80%E6%97%A5%E8%94%AC%E6%9E%9C-100%25%E8%94%AC%E6%9E%9C%E6%B1%81-171566511915008
2026-03-03,食品飲料,GEMEZ Enaak 韓式小雞麵 Set Extra Spicy Level 1  672g  1盒,91,https://www.tw.coupang.com/products/GEMEZ-Enaak-%E9%9F%93%E5%BC%8F%E5%B0%8F%E9%9B%9E%E9%BA%B5-Set-Extra-Spicy-Level-1-230530805104647
2026-03-03,食品飲料,ORION 好麗友 好多魚餅乾 海苔口味  30g  6盒,45,https://www.tw.coupang.com/products/ORION-%E5%A5%BD%E9%BA%97%E5%8F%8B-%E5%A5%BD%E5%A4%9A%E9%AD%9A%E9%A4%85%E4%B9%BE-%E6%B5%B7%E8%8B%94%E5%8F%A3%E5%91%B3-276586221764611
2026-03-03,食品飲料,波蜜 含C芭樂汁  300ml  24入,88,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E5%90%ABC%E8%8A%AD%E6%A8%82%E6%B1%81-171566566457345
2026-03-03,食品飲料,同榮 特選燒鰻罐頭 鰻魚膠質含量高 紅燒製作  100g  3罐,46,https://www.tw.coupang.com/products/%E5%90%8C%E6%A6%AE-%E7%89%B9%E9%81%B8%E7%87%92%E9%B0%BB%E7%BD%90%E9%A0%AD-%E9%B0%BB%E9%AD%9A%E8%86%A0%E8%B3%AA%E5%90%AB%E9%87%8F%E9%AB%98-%E7%B4%85%E7%87%92%E8%A3%BD%E4%BD%9C-295700101316608
2026-03-03,食品飲料,池上鄉農會 池上米餅 椒鹽口味  150g  2包,79,https://www.tw.coupang.com/products/%E6%B1%A0%E4%B8%8A%E9%84%89%E8%BE%B2%E6%9C%83-%E6%B1%A0%E4%B8%8A%E7%B1%B3%E9%A4%85-%E6%A4%92%E9%B9%BD%E5%8F%A3%E5%91%B3-276584191705095
2026-03-03,食品飲料,Wasuka 威化捲 起司  600g  1袋,48,https://www.tw.coupang.com/products/Wasuka-%E5%A8%81%E5%8C%96%E6%8D%B2-%E8%B5%B7%E5%8F%B8-209465693421579
2026-03-03,食品飲料,味王 大食客 藥膳排骨湯麵 92g  4包,75,https://www.tw.coupang.com/products/%E5%91%B3%E7%8E%8B-%E5%A4%A7%E9%A3%9F%E5%AE%A2-%E8%97%A5%E8%86%B3%E6%8E%92%E9%AA%A8%E6%B9%AF%E9%BA%B5-92g-288089020776456
2026-03-03,食品飲料,光泉 午后時光 阿薩姆奶茶 無奶精添加 使用真實茶葉  300ml  24入,83,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-%E5%8D%88%E5%90%8E%E6%99%82%E5%85%89-%E9%98%BF%E8%96%A9%E5%A7%86%E5%A5%B6%E8%8C%B6-%E7%84%A1%E5%A5%B6%E7%B2%BE%E6%B7%BB%E5%8A%A0-%E4%BD%BF%E7%94%A8%E7%9C%9F%E5%AF%A6%E8%8C%B6%E8%91%89-184900669898759
2026-03-03,食品飲料,LOTTE 樂天 小熊餅 巧克力風味家庭號  195g  1盒,42,https://www.tw.coupang.com/products/LOTTE-%E6%A8%82%E5%A4%A9-%E5%B0%8F%E7%86%8A%E9%A4%85-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%A2%A8%E5%91%B3%E5%AE%B6%E5%BA%AD%E8%99%9F-163451116699651
2026-03-03,食品飲料,ORION 好麗友 烏龜脆片 巧克力口味  80g  3包,42,https://www.tw.coupang.com/products/ORION-%E5%A5%BD%E9%BA%97%E5%8F%8B-%E7%83%8F%E9%BE%9C%E8%84%86%E7%89%87-%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3-428431804137490
2026-03-03,食品飲料,Calbee 卡樂比 Frugra 富果樂 水果麥片 含膳食纖維及維生素 A、B1 日本京都製造  380g  1包,54,https://www.tw.coupang.com/products/Calbee-%E5%8D%A1%E6%A8%82%E6%AF%94-Frugra-%E5%AF%8C%E6%9E%9C%E6%A8%82-%E6%B0%B4%E6%9E%9C%E9%BA%A5%E7%89%87-%E5%90%AB%E8%86%B3%E9%A3%9F%E7%BA%96%E7%B6%AD%E5%8F%8A%E7%B6%AD%E7%94%9F%E7%B4%A0-A%E3%80%81B1-%E6%97%A5%E6%9C%AC%E4%BA%AC%E9%83%BD%E8%A3%BD%E9%80%A0-223292346564608
2026-03-03,食品飲料,統一 阿Q桶麵 韓式泡菜風味 102g  6入,68,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80-%E9%98%BFQ%E6%A1%B6%E9%BA%B5-%E9%9F%93%E5%BC%8F%E6%B3%A1%E8%8F%9C%E9%A2%A8%E5%91%B3-102g-255153412210689
2026-03-03,食品飲料,裕榮食品 蝦味先 原味 非油炸  60g  5包,45,https://www.tw.coupang.com/products/%E8%A3%95%E6%A6%AE%E9%A3%9F%E5%93%81-%E8%9D%A6%E5%91%B3%E5%85%88-%E5%8E%9F%E5%91%B3-%E9%9D%9E%E6%B2%B9%E7%82%B8-164177708531712
2026-03-03,食品飲料,OTOKI 不倒翁 泡菜拉麵 120g  5包,47,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-%E6%B3%A1%E8%8F%9C%E6%8B%89%E9%BA%B5-120g-155880133738496
2026-03-03,食品飲料,統一 蜜豆奶 牛奶口味  250ml  24入,87,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80-%E8%9C%9C%E8%B1%86%E5%A5%B6-%E7%89%9B%E5%A5%B6%E5%8F%A3%E5%91%B3-255197234298881
2026-03-03,食品飲料,御茶園 特上奶茶  300ml  24入,208,https://www.tw.coupang.com/products/%E5%BE%A1%E8%8C%B6%E5%9C%92-%E7%89%B9%E4%B8%8A%E5%A5%B6%E8%8C%B6-171764634042368
2026-03-03,食品飲料,Julie's 茱蒂絲花生醬三明治餅乾 馬來西亞原裝進口 營養豐富美味點心 香濃夾心 奶素可食  180g  2包,40,https://www.tw.coupang.com/products/Julie%27s-%E8%8C%B1%E8%92%82%E7%B5%B2%E8%8A%B1%E7%94%9F%E9%86%AC%E4%B8%89%E6%98%8E%E6%B2%BB%E9%A4%85%E4%B9%BE-%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E%E5%8E%9F%E8%A3%9D%E9%80%B2%E5%8F%A3-%E7%87%9F%E9%A4%8A%E8%B1%90%E5%AF%8C%E7%BE%8E%E5%91%B3%E9%BB%9E%E5%BF%83-%E9%A6%99%E6%BF%83%E5%A4%BE%E5%BF%83-%E5%A5%B6%E7%B4%A0%E5%8F%AF%E9%A3%9F-149673159376906
2026-03-03,食品飲料,心一 酷之泉竹炭水 符合CNS國家飲用水標準 增加微量元素  280ml  6瓶,490,https://www.tw.coupang.com/products/%E5%BF%83%E4%B8%80-%E9%85%B7%E4%B9%8B%E6%B3%89%E7%AB%B9%E7%82%AD%E6%B0%B4-%E7%AC%A6%E5%90%88CNS%E5%9C%8B%E5%AE%B6%E9%A3%B2%E7%94%A8%E6%B0%B4%E6%A8%99%E6%BA%96-%E5%A2%9E%E5%8A%A0%E5%BE%AE%E9%87%8F%E5%85%83%E7%B4%A0-210241392164873
2026-03-03,食品飲料,alcurnia 西班牙水蜜桃  200g  3罐,50,https://www.tw.coupang.com/products/alcurnia-%E8%A5%BF%E7%8F%AD%E7%89%99%E6%B0%B4%E8%9C%9C%E6%A1%83-149394804408338
2026-03-03,食品飲料,TAISUN 泰山 花生仁湯  320g  6罐,59,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E8%8A%B1%E7%94%9F%E4%BB%81%E6%B9%AF-154443844632576
2026-03-03,食品飲料,卡賀 沙琪瑪 黑糖 奶蛋素  500g  2袋,71,https://www.tw.coupang.com/products/%E5%8D%A1%E8%B3%80-%E6%B2%99%E7%90%AA%E7%91%AA-%E9%BB%91%E7%B3%96-%E5%A5%B6%E8%9B%8B%E7%B4%A0-148978712690698
2026-03-03,食品飲料,御茶園 特上紅茶  300ml  24入,189,https://www.tw.coupang.com/products/%E5%BE%A1%E8%8C%B6%E5%9C%92-%E7%89%B9%E4%B8%8A%E7%B4%85%E8%8C%B6-263090117509121
2026-03-03,食品飲料,OTOKI 不倒翁 Q拉麵 純麵條 110g  10包,52,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-Q%E6%8B%89%E9%BA%B5-%E7%B4%94%E9%BA%B5%E6%A2%9D-110g-296497291673614
2026-03-03,食品飲料,金蘭 薄鹽醬油 減鹽香馥 台灣製造  500ml  1瓶,59,https://www.tw.coupang.com/products/%E9%87%91%E8%98%AD-%E8%96%84%E9%B9%BD%E9%86%AC%E6%B2%B9-%E6%B8%9B%E9%B9%BD%E9%A6%99%E9%A6%A5-%E5%8F%B0%E7%81%A3%E8%A3%BD%E9%80%A0-260972342132738
2026-03-03,食品飲料,維力 大乾麵 地獄辣椒風味 110g  4入,51,https://www.tw.coupang.com/products/%E7%B6%AD%E5%8A%9B-%E5%A4%A7%E4%B9%BE%E9%BA%B5-%E5%9C%B0%E7%8D%84%E8%BE%A3%E6%A4%92%E9%A2%A8%E5%91%B3-110g-263083935088642
2026-03-03,食品飲料,味王 原汁牛肉湯麵 82g  10包,51,https://www.tw.coupang.com/products/%E5%91%B3%E7%8E%8B-%E5%8E%9F%E6%B1%81%E7%89%9B%E8%82%89%E6%B9%AF%E9%BA%B5-82g-222576513073160
2026-03-03,食品飲料,House 好侍 佛蒙特咖哩 (中辣) 230g 蘋果蜂蜜 12 份  1盒,42,https://www.tw.coupang.com/products/House-%E5%A5%BD%E4%BE%8D-%E4%BD%9B%E8%92%99%E7%89%B9%E5%92%96%E5%93%A9-%28%E4%B8%AD%E8%BE%A3%29-230g-%E8%98%8B%E6%9E%9C%E8%9C%82%E8%9C%9C-12-%E4%BB%BD-152211929677824
2026-03-03,食品飲料,Kid-O 日清 三明治餅乾 巧克力口味  136g  4袋,48,https://www.tw.coupang.com/products/Kid-O-%E6%97%A5%E6%B8%85-%E4%B8%89%E6%98%8E%E6%B2%BB%E9%A4%85%E4%B9%BE-%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3-290657658716168
2026-03-03,食品飲料,高坑 麻辣牛肉乾  160g  1包,74,https://www.tw.coupang.com/products/%E9%AB%98%E5%9D%91-%E9%BA%BB%E8%BE%A3%E7%89%9B%E8%82%89%E4%B9%BE-486720172687362
2026-03-03,食品飲料,UHA 味覺糖 普超軟糖 綜合汽水味 單顆包裝 QQ顆粒增加咀嚼感  90g  2袋,63,https://www.tw.coupang.com/products/UHA-%E5%91%B3%E8%A6%BA%E7%B3%96-%E6%99%AE%E8%B6%85%E8%BB%9F%E7%B3%96-%E7%B6%9C%E5%90%88%E6%B1%BD%E6%B0%B4%E5%91%B3-%E5%96%AE%E9%A1%86%E5%8C%85%E8%A3%9D-QQ%E9%A1%86%E7%B2%92%E5%A2%9E%E5%8A%A0%E5%92%80%E5%9A%BC%E6%84%9F-255576881741826
2026-03-03,食品飲料,TAISUN 泰山 梧堂無咖啡因仙草茶 PET  500ml  24瓶,199,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E6%A2%A7%E5%A0%82%E7%84%A1%E5%92%96%E5%95%A1%E5%9B%A0%E4%BB%99%E8%8D%89%E8%8C%B6-PET-162098894045186
2026-03-03,食品飲料,NOKCHAWON 綠茶園 玉米鬚茶  1.5g  50包  1盒,44,https://www.tw.coupang.com/products/NOKCHAWON-%E7%B6%A0%E8%8C%B6%E5%9C%92-%E7%8E%89%E7%B1%B3%E9%AC%9A%E8%8C%B6-225871541551110
2026-03-03,食品飲料,Knorr 康寶 自然原味 港式酸辣濃湯  46.6g  4包,52,https://www.tw.coupang.com/products/Knorr-%E5%BA%B7%E5%AF%B6-%E8%87%AA%E7%84%B6%E5%8E%9F%E5%91%B3-%E6%B8%AF%E5%BC%8F%E9%85%B8%E8%BE%A3%E6%BF%83%E6%B9%AF-259933941481480
2026-03-03,食品飲料,旺旺 旺仔雪餅  75g  4袋,80,https://www.tw.coupang.com/products/%E6%97%BA%E6%97%BA-%E6%97%BA%E4%BB%94%E9%9B%AA%E9%A4%85-579476056424448
2026-03-03,食品飲料,味王 麻油雞湯麵 90g  10包,51,https://www.tw.coupang.com/products/%E5%91%B3%E7%8E%8B-%E9%BA%BB%E6%B2%B9%E9%9B%9E%E6%B9%AF%E9%BA%B5-90g-288091000504333
2026-03-03,食品飲料,台酒 特饌 川辣水煮牛肉麵 Set 口感軟嫩 湯頭麻香濃郁  3包,62,https://www.tw.coupang.com/products/%E5%8F%B0%E9%85%92-%E7%89%B9%E9%A5%8C-%E5%B7%9D%E8%BE%A3%E6%B0%B4%E7%85%AE%E7%89%9B%E8%82%89%E9%BA%B5-Set-%E5%8F%A3%E6%84%9F%E8%BB%9F%E5%AB%A9-%E6%B9%AF%E9%A0%AD%E9%BA%BB%E9%A6%99%E6%BF%83%E9%83%81-444000657965056
2026-03-03,食品飲料,維力 大乾麵 紅油擔擔風味  5入,60,https://www.tw.coupang.com/products/%E7%B6%AD%E5%8A%9B-%E5%A4%A7%E4%B9%BE%E9%BA%B5-%E7%B4%85%E6%B2%B9%E6%93%94%E6%93%94%E9%A2%A8%E5%91%B3-263084958531585
2026-03-03,食品飲料,台酒 麵攤鮮蝦魚板雙饗湯麵 內附紅標料理米酒  4包,52,https://www.tw.coupang.com/products/%E5%8F%B0%E9%85%92-%E9%BA%B5%E6%94%A4%E9%AE%AE%E8%9D%A6%E9%AD%9A%E6%9D%BF%E9%9B%99%E9%A5%97%E6%B9%AF%E9%BA%B5-%E5%85%A7%E9%99%84%E7%B4%85%E6%A8%99%E6%96%99%E7%90%86%E7%B1%B3%E9%85%92-444000653737986
2026-03-03,食品飲料,光泉 高鈣牛乳  200ml  24入,107,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-%E9%AB%98%E9%88%A3%E7%89%9B%E4%B9%B3-184914494324743
2026-03-03,食品飲料,TOBLERONE 瑞士三角迷你牛奶巧克力  200g  1袋,63,https://www.tw.coupang.com/products/TOBLERONE-%E7%91%9E%E5%A3%AB%E4%B8%89%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%89%9B%E5%A5%B6%E5%B7%A7%E5%85%8B%E5%8A%9B-154815522897928
2026-03-03,食品飲料,NOKCHAWON 綠茶園 蜂蜜柚子茶 含有豐富果肉 口感飽滿 適合冷沖或熱泡  1kg  1入  1罐,79,https://www.tw.coupang.com/products/NOKCHAWON-%E7%B6%A0%E8%8C%B6%E5%9C%92-%E8%9C%82%E8%9C%9C%E6%9F%9A%E5%AD%90%E8%8C%B6-%E5%90%AB%E6%9C%89%E8%B1%90%E5%AF%8C%E6%9E%9C%E8%82%89-%E5%8F%A3%E6%84%9F%E9%A3%BD%E6%BB%BF-%E9%81%A9%E5%90%88%E5%86%B7%E6%B2%96%E6%88%96%E7%86%B1%E6%B3%A1-159844363370499
2026-03-03,食品飲料,glico 格力高 PRETZ 百力滋 蕃茄脆棒 小包裝 8包入  109.6g  2袋,63,https://www.tw.coupang.com/products/glico-%E6%A0%BC%E5%8A%9B%E9%AB%98-PRETZ-%E7%99%BE%E5%8A%9B%E6%BB%8B-%E8%95%83%E8%8C%84%E8%84%86%E6%A3%92-%E5%B0%8F%E5%8C%85%E8%A3%9D-8%E5%8C%85%E5%85%A5-288088995610637
2026-03-03,食品飲料,LOTTE 樂天 巧克力布雪蛋糕 可可風味 蓬鬆棉花糖 12個 Set  324g  2盒,55,https://www.tw.coupang.com/products/LOTTE-%E6%A8%82%E5%A4%A9-%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%B8%83%E9%9B%AA%E8%9B%8B%E7%B3%95-%E5%8F%AF%E5%8F%AF%E9%A2%A8%E5%91%B3-%E8%93%AC%E9%AC%86%E6%A3%89%E8%8A%B1%E7%B3%96-12%E5%80%8B-Set-461741267812352
2026-03-03,食品飲料,SUKHI 特濃鮮奶薄餅  300g  2袋,60,https://www.tw.coupang.com/products/SUKHI-%E7%89%B9%E6%BF%83%E9%AE%AE%E5%A5%B6%E8%96%84%E9%A4%85-610687935889463
2026-03-03,食品飲料,統一 阿Q桶麵 蒜香珍肉風味 106g  6入,67,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80-%E9%98%BFQ%E6%A1%B6%E9%BA%B5-%E8%92%9C%E9%A6%99%E7%8F%8D%E8%82%89%E9%A2%A8%E5%91%B3-106g-255153408016394
2026-03-03,食品飲料,OTOKI 不倒翁 金拉麵 辣味 120g  5包,47,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-%E9%87%91%E6%8B%89%E9%BA%B5-%E8%BE%A3%E5%91%B3-120g-151890494996485
2026-03-03,食品飲料,Faminuts 越南鹽味帶皮腰果 香脆美味 健康零食  380g  1罐,86,https://www.tw.coupang.com/products/Faminuts-%E8%B6%8A%E5%8D%97%E9%B9%BD%E5%91%B3%E5%B8%B6%E7%9A%AE%E8%85%B0%E6%9E%9C-%E9%A6%99%E8%84%86%E7%BE%8E%E5%91%B3-%E5%81%A5%E5%BA%B7%E9%9B%B6%E9%A3%9F-458831934980105
2026-03-03,食品飲料,味王 大食客 酒香燒雞湯麵 94g  4包,75,https://www.tw.coupang.com/products/%E5%91%B3%E7%8E%8B-%E5%A4%A7%E9%A3%9F%E5%AE%A2-%E9%85%92%E9%A6%99%E7%87%92%E9%9B%9E%E6%B9%AF%E9%BA%B5-94g-288089993887746
2026-03-03,食品飲料,蘇記 太陽餅 酥脆外皮 綿密內餡 獨特香氣  360g  1盒,75,https://www.tw.coupang.com/products/%E8%98%87%E8%A8%98-%E5%A4%AA%E9%99%BD%E9%A4%85-%E9%85%A5%E8%84%86%E5%A4%96%E7%9A%AE-%E7%B6%BF%E5%AF%86%E5%85%A7%E9%A4%A1-%E7%8D%A8%E7%89%B9%E9%A6%99%E6%B0%A3-162461751689216
2026-03-03,食品飲料,KAGOME 可果美 蕃茄醬  300g  2瓶,41,https://www.tw.coupang.com/products/KAGOME-%E5%8F%AF%E6%9E%9C%E7%BE%8E-%E8%95%83%E8%8C%84%E9%86%AC-293919589875717
2026-03-03,食品飲料,LOTTE 樂天 杏仁可可球  46g  3盒,43,https://www.tw.coupang.com/products/LOTTE-%E6%A8%82%E5%A4%A9-%E6%9D%8F%E4%BB%81%E5%8F%AF%E5%8F%AF%E7%90%83-255578576207886
2026-03-03,食品飲料,工研 味醂 500ml 去腥味 增添光澤  1瓶,60,https://www.tw.coupang.com/products/%E5%B7%A5%E7%A0%94-%E5%91%B3%E9%86%82-500ml-%E5%8E%BB%E8%85%A5%E5%91%B3-%E5%A2%9E%E6%B7%BB%E5%85%89%E6%BE%A4-159182770618404
2026-03-03,食品飲料,牛頭牌 原味高湯 雞肉風味  411ml  3罐,37,https://www.tw.coupang.com/products/%E7%89%9B%E9%A0%AD%E7%89%8C-%E5%8E%9F%E5%91%B3%E9%AB%98%E6%B9%AF-%E9%9B%9E%E8%82%89%E9%A2%A8%E5%91%B3-167481289162753
2026-03-03,食品飲料,光泉 果汁牛乳  200ml  24入,107,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-%E6%9E%9C%E6%B1%81%E7%89%9B%E4%B9%B3-184913961664530
2026-03-03,食品飲料,天生好米 山田芋香米 4kg 花蓮山水田間美味 口感彈牙 營養豐富  1包  CNS二等,119,https://www.tw.coupang.com/products/%E5%A4%A9%E7%94%9F%E5%A5%BD%E7%B1%B3-%E5%B1%B1%E7%94%B0%E8%8A%8B%E9%A6%99%E7%B1%B3-4kg-%E8%8A%B1%E8%93%AE%E5%B1%B1%E6%B0%B4%E7%94%B0%E9%96%93%E7%BE%8E%E5%91%B3-%E5%8F%A3%E6%84%9F%E5%BD%88%E7%89%99-%E7%87%9F%E9%A4%8A%E8%B1%90%E5%AF%8C-149323186667534
2026-03-03,食品飲料,NONGSHIM 農心 生生 扁平辣炒年糕麵  258g  3個,48,https://www.tw.coupang.com/products/NONGSHIM-%E8%BE%B2%E5%BF%83-%E7%94%9F%E7%94%9F-%E6%89%81%E5%B9%B3%E8%BE%A3%E7%82%92%E5%B9%B4%E7%B3%95%E9%BA%B5-21009101352831
2026-03-03,食品飲料,和秋 麻醬香拌麵 口感彈牙 搭配香濃麻醬 濃稠不油膩 Q彈麵條 素食  3包,50,https://www.tw.coupang.com/products/%E5%92%8C%E7%A7%8B-%E9%BA%BB%E9%86%AC%E9%A6%99%E6%8B%8C%E9%BA%B5-%E5%8F%A3%E6%84%9F%E5%BD%88%E7%89%99-%E6%90%AD%E9%85%8D%E9%A6%99%E6%BF%83%E9%BA%BB%E9%86%AC-%E6%BF%83%E7%A8%A0%E4%B8%8D%E6%B2%B9%E8%86%A9-Q%E5%BD%88%E9%BA%B5%E6%A2%9D-%E7%B4%A0%E9%A3%9F-150842413924353
2026-03-03,食品飲料,Captain Danny 丹尼船長 米米花 手炒塩味焦糖味  100g  2包,79,https://www.tw.coupang.com/products/Captain-Danny-%E4%B8%B9%E5%B0%BC%E8%88%B9%E9%95%B7-%E7%B1%B3%E7%B1%B3%E8%8A%B1-%E6%89%8B%E7%82%92%E5%A1%A9%E5%91%B3%E7%84%A6%E7%B3%96%E5%91%B3-610689240301630
2026-03-03,食品飲料,HARIBO 金熊Q軟糖分享包 不添加人工色素 口感Q彈 小袋包裝  250g  1袋,59,https://www.tw.coupang.com/products/HARIBO-%E9%87%91%E7%86%8AQ%E8%BB%9F%E7%B3%96%E5%88%86%E4%BA%AB%E5%8C%85-%E4%B8%8D%E6%B7%BB%E5%8A%A0%E4%BA%BA%E5%B7%A5%E8%89%B2%E7%B4%A0-%E5%8F%A3%E6%84%9FQ%E5%BD%88-%E5%B0%8F%E8%A2%8B%E5%8C%85%E8%A3%9D-219311884976149
